sid,tid,cid,score,cname
887354755,264438371,10007,80,uml
804500909,238009614,10007,52,uml
878807582,248192636,10007,65,uml
813942203,281242631,10007,75,uml
832458979,233158451,10007,77,uml
896280194,276770924,10007,83,uml
840423195,290111184,10007,84,uml
899367592,211498538,10007,94,uml
850853742,210302986,10007,87,uml
821220839,295183463,10007,92,uml
841745836,227295470,10007,64,uml
828325480,218077948,10007,73,uml
803340526,211860806,10007,78,uml
881385254,208111833,10007,77,uml
810217285,209218766,10007,88,uml
868024936,280753753,10007,67,uml
880665689,256967069,10007,73,uml
804802947,281861204,10007,75,uml
859867413,213304058,10007,54,uml
824901358,271649240,10007,62,uml
839298220,284792320,10007,96,uml
863783266,202701878,10007,55,uml
827711161,266304540,10007,86,uml
885913725,200847525,10007,90,uml
848885630,251432661,10007,97,uml
889981957,203736025,10007,,uml
825721858,266413165,10007,50,uml
856968423,242313564,10007,62,uml
812068209,211352383,10007,83,uml
857543578,208979693,10007,91,uml
803348620,291657974,10007,53,uml
892124441,240775724,10007,60,uml
859236265,227357183,10007,95,uml
824722158,261890488,10007,88,uml
892109035,269256444,10007,85,uml
827664402,287624411,10007,54,uml
898036632,297166841,10007,90,uml
805118470,204738863,10007,67,uml
841045454,296286070,10007,81,uml
874920334,282876337,10007,96,uml
846611157,212963467,10007,85,uml
810457632,285622953,10007,69,uml
861285720,292705888,10007,75,uml
824326066,220601598,10007,92,uml
824244541,267750832,10007,52,uml
821224445,226200766,10007,51,uml
803888137,205800396,10007,77,uml
858401547,278784869,10007,67,uml
882807121,279232354,10007,66,uml
827916974,241934479,10007,50,uml
852461060,211536770,10007,82,uml
832244336,294465746,10007,64,uml
867408165,266349021,10007,54,uml
855043028,208602862,10007,55,uml
824388482,291119106,10007,66,uml
811494076,280541894,10007,97,uml
890644804,252706868,10007,67,uml
879172077,207222992,10007,87,uml
817024336,245044216,10007,55,uml
824505927,274144685,10007,90,uml
808056117,205143212,10007,89,uml
873041669,291765794,10007,82,uml
861945472,240408939,10007,89,uml
843571587,293446930,10007,71,uml
824809248,228832940,10007,89,uml
851603208,213890126,10007,68,uml
809763979,294405191,10007,93,uml
827024985,239437655,10007,,uml
887343132,211318772,10007,60,uml
808635899,217840948,10007,51,uml
856500801,244918584,10007,80,uml
846176267,294177146,10007,71,uml
885594374,205769992,10007,87,uml
823485602,275271156,10007,77,uml
873299472,274672112,10007,79,uml
810976383,246488750,10007,63,uml
875275663,204016113,10007,75,uml
821588250,262812076,10007,78,uml
870991120,241925324,10007,94,uml
887359484,271038722,10007,96,uml
882807226,285006252,10007,73,uml
814737220,216167056,10007,82,uml
855523456,248348219,10007,93,uml
828520758,246287302,10007,94,uml
816452628,299731869,10007,88,uml
845198451,282278763,10007,69,uml
870399478,247246311,10007,53,uml
839561282,219012274,10007,50,uml
826297975,293141747,10007,65,uml
831409149,209686758,10007,51,uml
885278443,231382548,10007,78,uml
812436198,227064174,10007,53,uml
818728875,298068174,10007,99,uml
889478117,227398322,10007,61,uml
868642913,242705720,10007,54,uml
873418734,281237572,10007,88,uml
847502888,272872753,10007,76,uml
861514034,238009614,10007,55,uml
812089310,226916869,10007,,uml
806668488,229940257,10007,77,uml
889437547,264330657,10007,87,uml
872731793,233153404,10007,81,uml
870693826,248795704,10007,99,uml
845259265,234844236,10007,65,uml
854549735,249129686,10007,93,uml
879282885,245673288,10007,87,uml
845574124,290870967,10007,64,uml
820163322,280492553,10007,91,uml
842631261,287619562,10007,53,uml
825276024,270304042,10007,,uml
889981581,266281260,10007,86,uml
801319694,202782634,10007,86,uml
877270387,212333100,10007,70,uml
835191162,270453440,10007,69,uml
893343038,262015095,10007,92,uml
817940374,244431816,10007,78,uml
817738181,293856270,10007,75,uml
887295368,253698644,10007,77,uml
816094299,211958960,10007,69,uml
834820403,225586491,10007,93,uml
897654504,243851688,10007,75,uml
830342587,291742530,10007,80,uml
856912622,289597504,10007,71,uml
895332952,234533533,10007,,uml
806943041,248726275,10007,67,uml
860228886,278747956,10007,89,uml
856795110,210820060,10007,89,uml
885126767,201096141,10007,62,uml
883313558,235468938,10007,70,uml
868403767,208827064,10007,94,uml
814384279,297522152,10007,50,uml
878006946,212640742,10007,70,uml
809536879,222412313,10007,67,uml
813126223,232743594,10007,85,uml
830281220,244303427,10007,51,uml
891217152,246985733,10007,95,uml
850232664,208236346,10007,69,uml
894771670,205214015,10007,63,uml
836132414,206848999,10007,85,uml
890517817,248983752,10007,95,uml
896994349,246691146,10007,,uml
812403307,206184945,10007,99,uml
816957439,272178619,10007,77,uml
843158861,277394310,10007,82,uml
830063597,210669697,10007,91,uml
890873663,250974172,10007,69,uml
828663349,285502159,10007,79,uml
891430656,255445186,10007,,uml
839190116,282266483,10007,97,uml
855687166,206869457,10007,70,uml
859051351,297985437,10007,86,uml
881175120,233348041,10007,69,uml
892868083,217076983,10007,69,uml
825239525,245901311,10007,,uml
825638517,228490564,10007,65,uml
884141760,235090679,10007,86,uml
899558499,214977426,10007,60,uml
861063572,226156500,10007,95,uml
816001713,229696644,10007,63,uml
891767287,281921076,10007,55,uml
841614714,260222304,10007,82,uml
869329350,297770221,10007,,uml
871896950,279316177,10007,64,uml
867743370,284724195,10007,84,uml
824458657,271615817,10007,71,uml
873235182,266823383,10007,,uml
853464801,200113378,10007,87,uml
879938994,240324468,10007,55,uml
804482278,281230516,10007,73,uml
856808440,256792629,10007,83,uml
846791209,216717410,10007,84,uml
804503291,201001907,10007,72,uml
890602310,299193892,10007,88,uml
873433472,289548865,10007,90,uml
842538238,297499071,10007,53,uml
893484008,282412139,10007,69,uml
849943768,264298332,10007,53,uml
829680115,272010867,10007,55,uml
846279199,287661147,10007,67,uml
881969949,286501340,10007,71,uml
830652129,220242924,10007,82,uml
807450762,256024972,10007,69,uml
897831535,277193980,10007,71,uml
814128552,249259695,10007,94,uml
896772288,277804815,10007,94,uml
847585614,254655443,10007,64,uml
807801569,269198296,10007,55,uml
843578424,288032411,10007,72,uml
828453169,267330228,10007,99,uml
825701895,226003157,10007,78,uml
879798370,249683879,10007,,uml
820137308,208377274,10007,70,uml
834494137,231258447,10007,82,uml
882756077,251638316,10007,81,uml
871234059,220620028,10007,81,uml
833915730,219429917,10007,50,uml
850662816,229635261,10007,95,uml
855208874,229751398,10007,,uml
859928141,268100556,10007,97,uml
876183219,289299132,10007,81,uml
824285776,229190053,10007,51,uml
889344738,272785230,10007,89,uml
878208853,240995553,10007,79,uml
865629849,214253619,10007,92,uml
808002494,231499385,10007,89,uml
823097141,269126765,10007,95,uml
879905783,205005341,10007,90,uml
871098326,218232769,10007,87,uml
888101288,201054571,10007,94,uml
859133964,221541588,10007,61,uml
864297687,239759062,10007,76,uml
869565917,232151893,10007,53,uml
834710618,238295879,10007,62,uml
858628121,293520970,10007,65,uml
823890986,212817254,10007,96,uml
865137131,290244206,10007,97,uml
803375272,291907865,10007,71,uml
893827511,236246671,10007,91,uml
868948911,285423878,10007,54,uml
821746868,244563069,10007,52,uml
864680904,271101240,10007,,uml
838292670,293557503,10007,53,uml
828198015,255421693,10007,75,uml
877097455,273075565,10007,,uml
871264510,244617616,10007,55,uml
816030965,285550256,10007,69,uml
855488736,277657866,10007,91,uml
851633092,227001965,10007,52,uml
800643147,228403299,10007,98,uml
888843453,216548767,10007,50,uml
827155888,221424245,10007,71,uml
823318732,293264790,10007,92,uml
814607757,297276610,10007,74,uml
840169303,264309033,10007,65,uml
811552881,203889547,10007,77,uml
882157181,267770837,10007,71,uml
818097375,269544244,10007,96,uml
895306247,273720023,10007,77,uml
801977320,240387644,10007,75,uml
895786773,232230165,10007,72,uml
894773874,272481156,10007,93,uml
898647000,276963864,10007,71,uml
838842965,273630168,10007,69,uml
831365302,284606012,10007,66,uml
819150241,201318874,10007,74,uml
823180975,296900777,10007,87,uml
879580310,262362633,10007,95,uml
839774322,236248458,10007,73,uml
819623662,277211206,10007,92,uml
850643894,292169638,10007,71,uml
854251058,237399615,10007,96,uml
838350249,288072676,10007,62,uml
800456670,280726737,10007,90,uml
856667824,286449305,10007,93,uml
884062474,219022962,10007,65,uml
827698652,295692801,10007,53,uml
824760001,283284068,10007,99,uml
834730473,235632724,10007,99,uml
861914568,225647324,10007,79,uml
869232446,224858808,10007,66,uml
840287409,258630284,10007,95,uml
800769635,273097031,10007,65,uml
863109044,212222570,10007,74,uml
859289306,202134803,10007,69,uml
816554699,288985608,10007,88,uml
813809554,259821915,10007,64,uml
869045342,258507859,10007,99,uml
882905951,235583971,10007,73,uml
893446210,220625725,10007,81,uml
879762164,250067535,10007,86,uml
856630712,249259695,10007,52,uml
851254540,264515304,10007,94,uml
869234837,294354192,10007,80,uml
864535144,277460869,10007,73,uml
801619469,227611868,10007,93,uml
821439597,278799651,10007,89,uml
879289722,256230725,10007,81,uml
821074930,252576358,10007,50,uml
842496146,259629223,10007,60,uml
820620136,280781538,10007,55,uml
890663297,277235192,10007,63,uml
856082950,228971946,10007,60,uml
828787103,269374857,10007,73,uml
881834472,208069271,10007,76,uml
817800905,289695338,10007,85,uml
880328280,262718527,10007,72,uml
835412523,279836915,10007,61,uml
802392524,274848398,10007,72,uml
818694071,247327986,10007,94,uml
818739994,277151310,10007,55,uml
862515780,239408958,10007,55,uml
874850029,236447523,10007,88,uml
822265266,242292834,10007,98,uml
846552045,262497574,10007,54,uml
838482903,277725235,10007,64,uml
893304402,241774372,10007,98,uml
875813996,284796238,10007,84,uml
808128100,286775705,10007,86,uml
821524168,280264812,10007,53,uml
855686419,291408950,10007,55,uml
884967203,274538138,10007,88,uml
810121804,200414923,10007,83,uml
890952816,225613774,10007,80,uml
823470372,291148365,10007,94,uml
829470545,220635138,10007,80,uml
895571797,256963117,10007,83,uml
887492795,223850117,10007,93,uml
823482690,287684926,10007,93,uml
827324344,281694813,10007,80,uml
867101298,226025176,10007,75,uml
896006417,237819962,10007,81,uml
816819732,276949312,10007,,uml
805916031,262067858,10007,75,uml
883886004,201929763,10007,75,uml
853000220,224277264,10007,80,uml
801794154,246218237,10007,71,uml
882615047,258258821,10007,60,uml
850948484,218831963,10007,91,uml
837570819,232880079,10007,93,uml
893137977,289464975,10007,84,uml
889498020,269530861,10007,53,uml
890020722,227271761,10007,81,uml
818074210,288660811,10007,85,uml
868164638,291110348,10007,81,uml
807122534,278469773,10007,84,uml
800263640,221710818,10007,96,uml
875557665,292369237,10007,60,uml
870506848,275821743,10007,85,uml
803524470,238443612,10007,75,uml
803391904,263886507,10007,77,uml
842330105,272691307,10007,69,uml
802770372,202015320,10007,90,uml
804565638,285179796,10007,,uml
831785388,204589453,10007,95,uml
881666139,225327955,10007,54,uml
818154503,213794687,10007,66,uml
894207589,299521662,10007,53,uml
808493120,294672559,10007,79,uml
838740257,234701236,10007,71,uml
893439587,229383325,10007,99,uml
854057106,225945361,10007,84,uml
862392984,284165440,10007,89,uml
857247040,238952104,10007,81,uml
877735329,281009458,10007,71,uml
810984073,215609402,10007,90,uml
896521675,290350823,10007,75,uml
842809335,272934345,10007,76,uml
863014509,244080977,10007,75,uml
815125845,294241386,10007,89,uml
853587239,255104772,10007,51,uml
849047274,279641205,10007,89,uml
880111817,231824109,10007,95,uml
887086166,239870213,10007,98,uml
860603990,231250320,10007,64,uml
886470581,250024355,10007,50,uml
877836165,274174775,10007,78,uml
889180215,201349913,10007,62,uml
859353860,297605394,10007,61,uml
861084118,258461031,10007,78,uml
849684821,288600796,10007,68,uml
872137944,276699227,10007,81,uml
843813432,220012140,10007,76,uml
834885645,215210942,10007,70,uml
814109964,258054865,10007,50,uml
846809768,234534211,10007,55,uml
811503788,230283038,10007,60,uml
848788664,287459054,10007,62,uml
877717970,224808804,10007,66,uml
874779765,282955885,10007,87,uml
803242619,224819599,10007,55,uml
811497262,243176255,10007,67,uml
848668940,255287941,10007,54,uml
857390176,257834226,10007,96,uml
838601029,203836465,10007,95,uml
838814817,248443825,10007,94,uml
846412033,244089390,10007,89,uml
818115861,244239190,10007,84,uml
836000861,282537124,10007,91,uml
868932539,235640573,10007,81,uml
815159207,262163999,10007,85,uml
891095120,202860309,10007,62,uml
829027838,295798787,10007,67,uml
821976386,288769259,10007,96,uml
811557849,240009127,10007,52,uml
857511318,252407496,10007,81,uml
885820631,221500201,10007,68,uml
838398215,221796815,10007,74,uml
830274423,265697992,10007,,uml
822943359,291408950,10007,63,uml
840079941,297692690,10007,86,uml
862751534,268049655,10007,91,uml
811654211,248788418,10007,80,uml
861359399,214543676,10007,80,uml
845864255,235916818,10007,,uml
817055585,202275882,10007,90,uml
834261415,233007996,10007,90,uml
881596241,283911079,10007,87,uml
833863232,271833939,10007,62,uml
853728999,262377202,10007,82,uml
851643908,203904719,10007,84,uml
816754880,213780425,10007,60,uml
855539072,207114429,10007,80,uml
899025275,273744551,10007,81,uml
877149101,209281358,10007,95,uml
836783047,248745496,10007,69,uml
831414672,229124227,10007,63,uml
813711927,209941338,10007,,uml
838334239,293211130,10007,66,uml
806669927,222119622,10007,82,uml
813841445,263355439,10007,64,uml
826048855,204766765,10007,55,uml
894384743,238462709,10007,61,uml
861776269,205794240,10007,88,uml
885140213,242948338,10007,71,uml
894356271,257660565,10007,87,uml
803883223,211416038,10007,67,uml
835133782,268171201,10007,94,uml
846683670,281143977,10007,79,uml
886624977,273774668,10007,51,uml
877995440,260605431,10007,52,uml
848363713,259616188,10007,86,uml
802156237,200960715,10007,84,uml
844464968,285378235,10007,86,uml
880875738,294518544,10007,50,uml
820257629,245310856,10007,61,uml
806652071,285206818,10007,85,uml
834207652,275562444,10007,61,uml
832633230,244427935,10007,51,uml
894309398,216156950,10007,88,uml
875143924,230950566,10007,83,uml
865543858,256558672,10007,63,uml
874860676,205262646,10007,85,uml
802446302,293545299,10007,,uml
867279794,213198402,10007,,uml
871860399,250865190,10007,74,uml
803414674,221189761,10007,88,uml
882927228,206032023,10007,92,uml
869192605,236606216,10007,,uml
854668152,251098088,10007,75,uml
894364984,201672340,10007,79,uml
884995035,266263992,10007,83,uml
891924302,244804490,10007,,uml
830644918,299513770,10007,73,uml
849707565,271901151,10007,61,uml
830029019,256684768,10007,90,uml
847029388,259151604,10007,95,uml
824934376,279345780,10007,,uml
812461163,293388318,10007,61,uml
835530734,236401130,10007,73,uml
850245111,246326789,10007,79,uml
835195461,212048221,10007,81,uml
885897649,295991721,10007,64,uml
893819947,284675016,10007,76,uml
851637380,241927718,10007,63,uml
877437291,252542973,10007,60,uml
837762098,278212393,10007,,uml
837438415,297740307,10007,93,uml
804041199,250831362,10007,90,uml
835199713,266463898,10007,92,uml
803074855,236360999,10007,85,uml
829715021,252908615,10007,76,uml
868250396,290765225,10007,89,uml
882943353,270946500,10007,66,uml
839770181,266206472,10007,69,uml
880063447,235423307,10007,64,uml
843697647,204961093,10007,86,uml
887223800,276963542,10007,64,uml
830788419,207946915,10007,76,uml
809122095,251180433,10007,83,uml
816886506,237703565,10007,70,uml
865209051,244874344,10007,,uml
856734020,269880418,10007,67,uml
828888938,217636825,10007,96,uml
894094452,275081290,10007,50,uml
891127929,252726253,10007,71,uml
880742564,220640226,10007,85,uml
812012606,229920909,10007,53,uml
841761748,209500497,10007,85,uml
803157279,274799768,10007,,uml
836712994,257819681,10007,97,uml
878035208,238538963,10007,67,uml
843640889,221165733,10007,95,uml
841879758,271868828,10007,78,uml
883630301,266276512,10007,72,uml
828995049,261727247,10007,98,uml
873418734,260307994,10007,95,uml
808357597,278665589,10007,52,uml
837242741,231891118,10007,55,uml
841005382,236198102,10007,60,uml
811850527,238751842,10007,94,uml
891792768,238012974,10007,92,uml
887186948,291232952,10007,87,uml
