tid,cname
201926338,corba
201926338,data mining
201926338,data warehouse
201926338,embeded system
201926338,j2ee
201926338,j2me
201926338,operating system
201926338,software interface
201926338,struts
201926338,tcp/ip protocol
201926338,uml
201926338,use case
201926338,virtual system
201926338,windows
201929763,architectonics
201929763,artifical intelligence
201929763,c++/stl programming
201929763,cobol
201929763,computer graphics
201929763,computer network
201929763,cpu
201929763,cryptology
201929763,data structure
201929763,data warehouse
201929763,erp
201929763,fortran
201929763,information security
201929763,internet
201929763,j2ee
201929763,j2me
201929763,java
201929763,real-time system
201929763,software testing
201929763,tcp/ip protocol
201929763,uml
201929763,unix/linux
201929763,use case
201929763,virtual system
201977263,architectonics
201977263,cobol
201977263,computer interface
201977263,cpu
201977263,cryptology
201977263,data warehouse
201977263,digital circuit
201977263,distributed computing
201977263,erp
201977263,internet
201977263,j2me
201977263,software testing
201977263,tcp/ip protocol
201977263,uml
201977263,use case
201982692,asp
201982692,c++/stl programming
201982692,compiling principle
201982692,computer network
201982692,computer storage
201982692,corba
201982692,erp
201982692,software engineering
201982692,software testing
201982692,tcp/ip protocol
201982692,uml
201982692,use case
201982692,website
201998796,algorithm
201998796,architectonics
201998796,c++
201998796,c++/stl programming
201998796,computer storage
201998796,computer virus
201998796,data mining
201998796,design pattern
201998796,distributed computing
201998796,internet
201998796,j2ee
201998796,j2me
201998796,java
201998796,software interface
201998796,software testing
201998796,uml
202015320,architectonics
202015320,cobol
202015320,computer virus
202015320,corba
202015320,cpu
202015320,cryptology
202015320,data mining
202015320,database
202015320,distributed computing
202015320,information system
202015320,internet
202015320,j2me
202015320,software engineering
202015320,software testing
202015320,struts
202015320,uml
202015320,unix/linux
202015320,virtual system
202040276,artifical intelligence
202040276,c++/stl programming
202040276,computer graphics
202040276,computer network
202040276,cryptology
202040276,database
202040276,design pattern
202040276,digital circuit
202040276,information system
202040276,jsp
202040276,real-time system
202040276,tcp/ip protocol
202040276,uml
202040276,unix/linux
202040276,virtual system
202049193,asp
202049193,basic
202049193,c++
202049193,cobol
202049193,computer graphics
202049193,computer network
202049193,corba
202049193,cpu
202049193,data structure
202049193,fortran
202049193,information security
202049193,information system
202049193,internet
202049193,j2ee
202049193,java
202049193,project management
202049193,real-time system
202049193,software engineering
202049193,software testing
202049193,struts
202049193,uml
202049193,use case
202049193,windows
202069976,computer network
202069976,computer virus
202069976,data mining
202069976,fortran
202069976,information system
202069976,j2me
202069976,java
202069976,operating system
202069976,project management
202069976,uml
202122404,algorithm
202122404,architectonics
202122404,artifical intelligence
202122404,basic
202122404,c++
202122404,c++/stl programming
202122404,compiling principle
202122404,computer network
202122404,corba
202122404,data mining
202122404,data structure
202122404,database
202122404,information system
202122404,j2ee
202122404,java
202122404,jsp
202122404,operating system
202122404,project management
202122404,real-time system
202122404,software engineering
202122404,software testing
202122404,struts
202122404,uml
202134803,algorithm
202134803,architectonics
202134803,c
202134803,c++
202134803,c++/stl programming
202134803,computer graphics
202134803,computer interface
202134803,computer network
202134803,computer virus
202134803,cryptology
202134803,digital circuit
202134803,distributed computing
202134803,internet
202134803,j2ee
202134803,operating system
202134803,software interface
202134803,software testing
202134803,tcp/ip protocol
202134803,uml
202134803,use case
202134803,website
202182670,compiling principle
202182670,cpu
202182670,data mining
202182670,data structure
202182670,database
202182670,information security
202182670,j2ee
202182670,project management
202182670,software engineering
202182670,software testing
202182670,tcp/ip protocol
202182670,uml
202182670,virtual system
202182670,website
202198026,algorithm
202198026,artifical intelligence
202198026,c++
202198026,c++/stl programming
202198026,computer network
202198026,computer storage
202198026,data mining
202198026,data structure
202198026,design pattern
202198026,digital circuit
202198026,j2ee
202198026,j2me
202198026,jsp
202198026,project management
202198026,real-time system
202198026,software engineering
202198026,uml
202198026,virtual system
202198026,windows
202206729,architectonics
202206729,asp
202206729,basic
202206729,c
202206729,c#
202206729,c++
202206729,cobol
202206729,compiling principle
202206729,computer network
202206729,corba
202206729,data mining
202206729,design pattern
202206729,fortran
202206729,internet
202206729,software engineering
202206729,tcp/ip protocol
202206729,uml
202206729,unix/linux
202206729,use case
202231403,algorithm
202231403,asp
202231403,c
202231403,c++
202231403,cobol
202231403,computer network
202231403,database
202231403,distributed computing
202231403,information system
202231403,j2ee
202231403,real-time system
202231403,struts
202231403,tcp/ip protocol
202231403,uml
202231403,windows
202266127,architectonics
202266127,c#
202266127,data mining
202266127,design pattern
202266127,information system
202266127,j2me
202266127,jsp
202266127,project management
202266127,real-time system
202266127,software interface
202266127,uml
202266127,use case
202275882,algorithm
202275882,c
202275882,c#
202275882,cobol
202275882,compiling principle
202275882,computer storage
202275882,computer virus
202275882,cpu
202275882,cryptology
202275882,data mining
202275882,data structure
202275882,data warehouse
202275882,design pattern
202275882,digital circuit
202275882,distributed computing
202275882,fortran
202275882,information system
202275882,internet
202275882,j2ee
202275882,project management
202275882,real-time system
202275882,tcp/ip protocol
202275882,uml
202286839,algorithm
202286839,architectonics
202286839,asp
202286839,corba
202286839,cpu
202286839,data structure
202286839,design pattern
202286839,fortran
202286839,internet
202286839,j2ee
202286839,j2me
202286839,real-time system
202286839,uml
202286839,virtual system
202286839,website
202286839,windows
202295231,architectonics
202295231,c
202295231,computer graphics
202295231,computer network
202295231,cryptology
202295231,database
202295231,digital circuit
202295231,j2me
202295231,project management
202295231,tcp/ip protocol
202295231,uml
202295231,unix/linux
202295231,virtual system
202303140,asp
202303140,cpu
202303140,database
202303140,digital circuit
202303140,erp
202303140,fortran
202303140,information security
202303140,internet
202303140,j2ee
202303140,java
202303140,jsp
202303140,software interface
202303140,uml
202303140,virtual system
202303140,windows
202415590,c++/stl programming
202415590,computer graphics
202415590,computer network
202415590,computer storage
202415590,cryptology
202415590,data structure
202415590,distributed computing
202415590,fortran
202415590,j2me
202415590,java
202415590,operating system
202415590,software interface
202415590,software testing
202415590,struts
202415590,tcp/ip protocol
202415590,uml
202415590,virtual system
202421128,c#
202421128,c++/stl programming
202421128,computer graphics
